"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address","Domain","Phylum","Class","Order","Family","Genus"
"Flavihumibacter","rivuli",NA,"IMCC 34838; KACC 21753; NBRC 115293","VL; sp. nov.; validly published under the ICNP; correct name",38797,"https://lpsn.dsmz.de/species/flavihumibacter-rivuli","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"Flavihumibacter","sediminis",NA,"CJ663; JCM 31431; KACC 18874","VP; sp. nov.; validly published under the ICNP; correct name",794790,"https://lpsn.dsmz.de/species/flavihumibacter-sediminis","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"Flavihumibacter","soli",NA,"JCM 33473; KACC 21229; R14","VL; sp. nov.; validly published under the ICNP; correct name",18996,"https://lpsn.dsmz.de/species/flavihumibacter-soli","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"Flavihumibacter","solisilvae",NA,"3-3; JCM 19891; KACC 17917","VP; sp. nov.; validly published under the ICNP; correct name",792037,"https://lpsn.dsmz.de/species/flavihumibacter-solisilvae","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"Flavihumibacter","stibioxidans",NA,"CCTCC AB 2016053; KCTC 52205; YS-17","VP; sp. nov.; validly published under the ICNP; correct name",794802,"https://lpsn.dsmz.de/species/flavihumibacter-stibioxidans","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"Flavilitoribacter","nigricans",NA,"ATCC 23147; DSM 23189; NBRC 102662; NCIMB 1420; SS-2","VL; comb. nov.; validly published under the ICNP; correct name",7849,"https://lpsn.dsmz.de/species/flavilitoribacter-nigricans","Bacteria","Bacteroidota","Saprospiria","Saprospirales","Lewinellaceae","Flavilitoribacter"
"Flavimaribacter","sediminis",NA,"GDMCC 1.2448; JCM 34659; MCCC 1K06063; WL0058","VL; sp. nov.; validly published under the ICNP; correct name",43765,"https://lpsn.dsmz.de/species/flavimaribacter-sediminis","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Flavimaribacter"
"Flavimaricola","marinus",NA,"CECT 8899; KCTC 42722; MDM-7","VP; comb. nov.; validly published under the ICNP; correct name",798775,"https://lpsn.dsmz.de/species/flavimaricola-marinus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Flavimaricola"
"Flavimarina","flava",NA,"JCM 31731; KCTC 52527; MBLN091","VP; sp. nov.; validly published under the ICNP; correct name",796072,"https://lpsn.dsmz.de/species/flavimarina-flava","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavimarina"
"Flavimarina","pacifica",NA,"IDSW-73; KCTC 32466; KMM 6759","VL; sp. nov.; validly published under the ICNP; correct name",792461,"https://lpsn.dsmz.de/species/flavimarina-pacifica","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavimarina"
"Flavimobilis","marinus",NA,"1-19; CGMCC 1.3457; DSM 19083; JCM 12547","VL; comb. nov.; validly published under the ICNP; correct name",798265,"https://lpsn.dsmz.de/species/flavimobilis-marinus","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Jonesiaceae","Flavimobilis"
"Flavimobilis","rhizosphaerae",NA,"CGMCC 1.17411; GY 10621; KCTC 49515","VP; sp. nov.; validly published under the ICNP; correct name",7495,"https://lpsn.dsmz.de/species/flavimobilis-rhizosphaerae","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Jonesiaceae","Flavimobilis"
"Flavimobilis","soli",NA,"DCY 22; DSM 21574; JCM 14841; KCTC 13155","VL; comb. nov.; validly published under the ICNP; correct name",798266,"https://lpsn.dsmz.de/species/flavimobilis-soli","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Jonesiaceae","Flavimobilis"
"Flavipsychrobacter","stenotrophus",NA,"CGMCC 1.16126; NBRC 113112; RB1R16","VP; sp. nov.; validly published under the ICNP; correct name",797904,"https://lpsn.dsmz.de/species/flavipsychrobacter-stenotrophus","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavipsychrobacter"
"Flaviramulus","aestuariivivens",NA,"KCTC 52657; NBRC 112707; OITF-51","VP; sp. nov.; validly published under the ICNP; correct name",795512,"https://lpsn.dsmz.de/species/flaviramulus-aestuariivivens","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flaviramulus"
"Flaviramulus","aquimarinus",NA,"JCM 18274; KCTC 23924; KYW499","VP; sp. nov.; validly published under the ICNP; correct name",792547,"https://lpsn.dsmz.de/species/flaviramulus-aquimarinus","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flaviramulus"
"Flaviramulus","basaltis",NA,"CIP 109091; DSM 18180; H35","VP; sp. nov.; validly published under the ICNP; correct name",776219,"https://lpsn.dsmz.de/species/flaviramulus-basaltis","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flaviramulus"
"Flaviramulus","multivorans",NA,"CCUG 63831; KCTC 32326; M-M16","VP; comb. nov.; validly published under the ICNP; correct name",39700,"https://lpsn.dsmz.de/species/flaviramulus-multivorans","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flaviramulus"
"Flavisolibacter","ginsengisoli",NA,"DSM 18119; Gsoil 643; KCTC 12657","VP; sp. nov.; validly published under the ICNP; correct name",786604,"https://lpsn.dsmz.de/species/flavisolibacter-ginsengisoli","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Flavisolibacter","ginsengiterrae",NA,"DSM 18136; Gsoil 492; KCTC 12656","VP; sp. nov.; validly published under the ICNP; correct name",786603,"https://lpsn.dsmz.de/species/flavisolibacter-ginsengiterrae","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Flavisolibacter","ginsenosidimutans",NA,"Gsoil 636; JCM 18197; KACC 14277; KCTC 22818","VP; sp. nov.; validly published under the ICNP; correct name",793619,"https://lpsn.dsmz.de/species/flavisolibacter-ginsenosidimutans","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Flavisolibacter","metallilatus",NA,"KACC 19145; KCTC 52779; NBRC 111784; TX0661","VP; sp. nov.; validly published under the ICNP; correct name",797572,"https://lpsn.dsmz.de/species/flavisolibacter-metallilatus","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Flavisolibacter","nicotianae",NA,"CGMCC 16451; KCTC 62326; X7X","VP; sp. nov.; validly published under the ICNP; correct name",801274,"https://lpsn.dsmz.de/species/flavisolibacter-nicotianae","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Flavisolibacter","rigui",NA,"02SUJ3; JCM 17515; KCTC 23328","VP; sp. nov.; validly published under the ICNP; correct name",792361,"https://lpsn.dsmz.de/species/flavisolibacter-rigui","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Flavisolibacter","tropicus",NA,"JCM 19972; KCTC 42070; LCS9","VP; sp. nov.; validly published under the ICNP; correct name",794560,"https://lpsn.dsmz.de/species/flavisolibacter-tropicus","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"Flavitalea","antarctica",NA,"AQ6-291; CCTCC AB 2016109; KCTC 52491","VP; sp. nov.; validly published under the ICNP; correct name",795503,"https://lpsn.dsmz.de/species/flavitalea-antarctica","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavitalea"
"Flavitalea","gansuensis",NA,"ACCC 5418; JCN-23; KCTC 23071","VP; sp. nov.; validly published under the ICNP; correct name",790535,"https://lpsn.dsmz.de/species/flavitalea-gansuensis","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavitalea"
"Flavitalea","populi",NA,"CCTCC AB 208255; HY-50R; NRRL B-59222","VP; sp. nov.; validly published under the ICNP; correct name",789321,"https://lpsn.dsmz.de/species/flavitalea-populi","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavitalea"
"Flavitalea","soli",NA,"JCM 19937; KACC 17319; KIS20-3","VP; sp. nov.; validly published under the ICNP; correct name",793877,"https://lpsn.dsmz.de/species/flavitalea-soli","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavitalea"
"Flavivirga","abyssicola",NA,"JCM 36477; KCTC 92563; MEBiC07777","VL; sp. nov.; validly published under the ICNP; correct name",44296,"https://lpsn.dsmz.de/species/flavivirga-abyssicola","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavivirga","algicola",NA,"KCTC 72001; MCCC 1H00386; Y03","VP; sp. nov.; validly published under the ICNP; correct name",20394,"https://lpsn.dsmz.de/species/flavivirga-algicola","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavivirga","amylovorans",NA,"JC2681; JCM 17112; KACC 14157","VP; sp. nov.; validly published under the ICNP; correct name",789856,"https://lpsn.dsmz.de/species/flavivirga-amylovorans","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavivirga","aquimarina",NA,"EC2D5; JCM 31796; KCTC 52353","VP; sp. nov.; validly published under the ICNP; correct name",795663,"https://lpsn.dsmz.de/species/flavivirga-aquimarina","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavivirga","eckloniae",NA,"ECD14; JCM 31797; KCTC 52352","VP; sp. nov.; validly published under the ICNP; correct name",795662,"https://lpsn.dsmz.de/species/flavivirga-eckloniae","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavivirga","jejuensis",NA,"JC2682; JCM 17113; KACC 14158","VP; sp. nov.; validly published under the ICNP; correct name",789857,"https://lpsn.dsmz.de/species/flavivirga-jejuensis","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavivirga","rizhaonensis",NA,"KCTC 62833; MCCC 1K03615; RZ03","VL; sp. nov.; validly published under the ICNP; correct name",5450,"https://lpsn.dsmz.de/species/flavivirga-rizhaonensis","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavivirga","spongiicola",NA,"JCM 16662; KCCM 92563; KCTC 92527; M EBiC05379","VL; sp. nov.; validly published under the ICNP; correct name",44297,"https://lpsn.dsmz.de/species/flavivirga-spongiicola","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavivirga"
"Flavobacterium","acetivorans",NA,"F-29; JCM 34193; KCTC 82253","VP; sp. nov.; validly published under the ICNP; correct name",48321,"https://lpsn.dsmz.de/species/flavobacterium-acetivorans","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","acidificum",NA,"ATCC 8366; LMG 8364; NCIB 9891; NCIMB 9891","VL; sp. nov.; validly published under the ICNP; correct name",783840,"https://lpsn.dsmz.de/species/flavobacterium-acidificum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","aciduliphilum",NA,"DSM 25663; JCM 18211; JJ013; KACC 16594","VP; sp. nov.; validly published under the ICNP; correct name",790714,"https://lpsn.dsmz.de/species/flavobacterium-aciduliphilum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","acidurans",NA,"ATCC 27383; CCUG 33441; LMG 8388","VL; sp. nov.; validly published under the ICNP; correct name",776220,"https://lpsn.dsmz.de/species/flavobacterium-acidurans","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","adhaerens",NA,"CGMCC 1.4522; KCTC 102268; SYSU M80004","VP; sp. nov.; validly published under the ICNP; correct name",51215,"https://lpsn.dsmz.de/species/flavobacterium-adhaerens","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","aerium",NA,"PENDING","VP; sp. nov.; validly published under the ICNP; correct name",56852,"https://lpsn.dsmz.de/species/flavobacterium-aerium","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","aestivum",NA,"IMCC 34774; KACC 22285; NBRC 114941","VL; sp. nov.; validly published under the ICNP; correct name",19820,"https://lpsn.dsmz.de/species/flavobacterium-aestivum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","ahnfeltiae",NA,"10Alg 130; KCTC 32467; KMM 6686","VL; sp. nov.; validly published under the ICNP; correct name",792462,"https://lpsn.dsmz.de/species/flavobacterium-ahnfeltiae","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","ajazii",NA,"KCTC 72807; MCCC 1K04370; SSM4.2","VL; sp. nov.; validly published under the ICNP; correct name",19606,"https://lpsn.dsmz.de/species/flavobacterium-ajazii","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","akiainvivens",NA,"ATCC BAA-2412; CIP 110358; DSM 25510; IK-1","VP; sp. nov.; validly published under the ICNP; correct name",791081,"https://lpsn.dsmz.de/species/flavobacterium-akiainvivens","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","album",NA,"HYN0059; KACC 19183; NBRC 112744","VP; sp. nov.; validly published under the ICNP; correct name",798021,"https://lpsn.dsmz.de/species/flavobacterium-album","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","algicola",NA,"CIP 109574; NBRC 102673; TC 2","VP; sp. nov.; validly published under the ICNP; correct name",788360,"https://lpsn.dsmz.de/species/flavobacterium-algicola","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","algoritolerans",NA,"CGMCC 1.11237; LB1P51; NBRC 114813","VP; sp. nov.; validly published under the ICNP; correct name",3390,"https://lpsn.dsmz.de/species/flavobacterium-algoritolerans","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","alkalisoli",NA,"CGMCC 1.17077; KCTC 72459; XS-5","VP; sp. nov.; validly published under the ICNP; correct name",7912,"https://lpsn.dsmz.de/species/flavobacterium-alkalisoli","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","alvei",NA,"HR-AY; JCM 32264; KACC 19407","VP; sp. nov.; validly published under the ICNP; correct name",797766,"https://lpsn.dsmz.de/species/flavobacterium-alvei","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","ammonificans",NA,"JCM 34684; NCIMB 15379; SHINM13","VP; sp. nov.; validly published under the ICNP; correct name",28057,"https://lpsn.dsmz.de/species/flavobacterium-ammonificans","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","ammoniigenes",NA,"GENT5; JCM 32249; NCIMB 15380","VP; sp. nov.; validly published under the ICNP; correct name",28058,"https://lpsn.dsmz.de/species/flavobacterium-ammoniigenes","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","amnicola",NA,"BCRC 81124; KCTC 62514; LLJ-11; LMG 30599","VP; sp. nov.; validly published under the ICNP; correct name",5256,"https://lpsn.dsmz.de/species/flavobacterium-amnicola","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","amnigenum",NA,"I3-3; KCTC 52884; NBRC 112871","VL; sp. nov.; validly published under the ICNP; correct name",798039,"https://lpsn.dsmz.de/species/flavobacterium-amnigenum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","amniphilum",NA,"BCRC 81006; KCTC 52443; KYPY10; LMG 29727","VP; sp. nov.; validly published under the ICNP; correct name",796298,"https://lpsn.dsmz.de/species/flavobacterium-amniphilum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","anhuiense",NA,"CGMCC 1.6859; D3; DSM 22555; KCTC 22128","VP; sp. nov.; validly published under the ICNP; correct name",787291,"https://lpsn.dsmz.de/species/flavobacterium-anhuiense","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","anseongense",NA,"AS60; KACC 22413; LMG 32491","VP; sp. nov.; validly published under the ICNP; correct name",64928,"https://lpsn.dsmz.de/species/flavobacterium-anseongense","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","antarcticum",NA,"AT1026; DSM 19726; IMSNU 14042; JCM 12383; KCTC 12222","VP; sp. nov.; validly published under the ICNP; correct name",783841,"https://lpsn.dsmz.de/species/flavobacterium-antarcticum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","aquariorum",NA,"IMCC 34762; KACC 19725; NBRC 113425","VL; sp. nov.; validly published under the ICNP; correct name",11052,"https://lpsn.dsmz.de/species/flavobacterium-aquariorum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","aquaticum",NA,"CGMCC 1.12398; JC164; KCTC 32196; LMG 27251","VP; sp. nov.; validly published under the ICNP; correct name",791082,"https://lpsn.dsmz.de/species/flavobacterium-aquaticum","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"Flavobacterium","aquatile",NA,"ATCC 11947; CCUG 29304; CIP 103744; CIP 55.141; DSM 1132; IFO 15052; JCM 20475; LMG 2952; LMG 4008; LMG 4427; NBRC 15052; NRRL B-14834; VKM B-1173","VL; comb. nov.; validly published under the ICNP; correct name",776221,"https://lpsn.dsmz.de/species/flavobacterium-aquatile","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
