"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address"
"Scytonema","glutinosum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","53284","https://lpsn.dsmz.de/species/scytonema-glutinosum"
"Scytonema","gomontii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45145","https://lpsn.dsmz.de/species/scytonema-gomontii"
"Scytonema","guyanense","epiphyllum","1176","Variety; new variety; validly published under the ICN (Botanical Code); correct name","52757","https://lpsn.dsmz.de/variety/scytonema-guyanense-epiphyllum"
"Scytonema","guyanense","marinum","Herb. Calif. Acad. Sci. 236480","Variety; new variety; validly published under the ICN (Botanical Code); correct name","52260","https://lpsn.dsmz.de/variety/scytonema-guyanense-marinum"
"Scytonema","guyanense","minus","no. 1455","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56034","https://lpsn.dsmz.de/variety/scytonema-guyanense-minus"
"Scytonema","guyanense","prolifera","C; Figure 3","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56239","https://lpsn.dsmz.de/variety/scytonema-guyanense-prolifera"
"Scytonema","hawaiianum","terrestre",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","52946","https://lpsn.dsmz.de/variety/scytonema-hawaiianum-terrestre"
"Scytonema","heppii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","48694","https://lpsn.dsmz.de/species/scytonema-heppii"
"Scytonema","hieronymi",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","55186","https://lpsn.dsmz.de/species/scytonema-hieronymi"
"Scytonema","hofmannii","calcicola",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50215","https://lpsn.dsmz.de/variety/scytonema-hofmannii-calcicola"
"Scytonema","hofmannii","genuinum",NA,"Subspecies; subsp. nov.; validly published under the ICN (Botanical Code); correct name","50131","https://lpsn.dsmz.de/subspecies/scytonema-hofmannii-genuinum"
"Scytonema","hofmannii","hansgirgianum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50194","https://lpsn.dsmz.de/variety/scytonema-hofmannii-hansgirgianum"
"Scytonema","hofmannii","javanicum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","55310","https://lpsn.dsmz.de/variety/scytonema-hofmannii-javanicum"
"Scytonema","hofmannii","symplocoides",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","40438","https://lpsn.dsmz.de/variety/scytonema-hofmannii-symplocoides"
"Scytonema","holstii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49605","https://lpsn.dsmz.de/species/scytonema-holstii"
"Scytonema","hyalinum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6821","https://lpsn.dsmz.de/species/scytonema-hyalinum"
"Scytonema","inaequale",NA,"Figure 15","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51494","https://lpsn.dsmz.de/species/scytonema-inaequale"
"Scytonema","incrassatum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","34291","https://lpsn.dsmz.de/species/scytonema-incrassatum"
"Scytonema","induratum",NA,"NY 371","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","34292","https://lpsn.dsmz.de/species/scytonema-induratum"
"Scytonema","insigne",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51993","https://lpsn.dsmz.de/species/scytonema-insigne"
"Scytonema","insulare",NA,"SP 164817","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40492","https://lpsn.dsmz.de/species/scytonema-insulare"
"Scytonema","intermedium",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47749","https://lpsn.dsmz.de/species/scytonema-intermedium"
"Scytonema","involvens",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40334","https://lpsn.dsmz.de/species/scytonema-involvens"
"Scytonema","iyengarii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40081","https://lpsn.dsmz.de/species/scytonema-iyengarii"
"Scytonema","javanicum","distortum","no. 1000","Variety; new variety; validly published under the ICN (Botanical Code); correct name","55170","https://lpsn.dsmz.de/variety/scytonema-javanicum-distortum"
"Scytonema","javanicum","havaiense",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50843","https://lpsn.dsmz.de/variety/scytonema-javanicum-havaiense"
"Scytonema","javanicum","pallidum","899 a","Variety; new variety; validly published under the ICN (Botanical Code); correct name","52783","https://lpsn.dsmz.de/variety/scytonema-javanicum-pallidum"
"Scytonema","junipericola",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50568","https://lpsn.dsmz.de/species/scytonema-junipericola"
"Scytonema","keiense",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44808","https://lpsn.dsmz.de/species/scytonema-keiense"
"Scytonema","kwangsiense",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51946","https://lpsn.dsmz.de/species/scytonema-kwangsiense"
"Scytonema","leptobasis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49720","https://lpsn.dsmz.de/species/scytonema-leptobasis"
"Scytonema","longiarticulatum",NA,"1229 a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46357","https://lpsn.dsmz.de/species/scytonema-longiarticulatum"
"Scytonema","lyngbyoides",NA,"1607","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46358","https://lpsn.dsmz.de/species/scytonema-lyngbyoides"
"Scytonema","maculiforme",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47308","https://lpsn.dsmz.de/species/scytonema-maculiforme"
"Scytonema","magnum",NA,"NY 1609","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","32298","https://lpsn.dsmz.de/species/scytonema-magnum"
"Scytonema","malaviyaense",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49716","https://lpsn.dsmz.de/species/scytonema-malaviyaense"
"Scytonema","masonianum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45143","https://lpsn.dsmz.de/species/scytonema-masonianum"
"Scytonema","millei","majus","Alg. Exsic., no. 1511 at the Farlow Herbarium, Harvard University","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56208","https://lpsn.dsmz.de/variety/scytonema-millei-majus"
"Scytonema","minus","istvanffianum","Figure 21","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50569","https://lpsn.dsmz.de/variety/scytonema-minus-istvanffianum"
"Scytonema","mirabile","ambiguum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56281","https://lpsn.dsmz.de/variety/scytonema-mirabile-ambiguum"
"Scytonema","mirabile","majus","1617","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50080","https://lpsn.dsmz.de/variety/scytonema-mirabile-majus"
"Scytonema","mirabile","minus","Figure 5,a","Form; new form; validly published under the ICN (Botanical Code); correct name","50020","https://lpsn.dsmz.de/form/scytonema-mirabile-minus"
"Scytonema","mirabile","zonatum",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","38136","https://lpsn.dsmz.de/form/scytonema-mirabile-zonatum"
"Scytonema","multiramosum","ceylonica","C and D; Figure 4","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56220","https://lpsn.dsmz.de/variety/scytonema-multiramosum-ceylonica"
"Scytonema","myochroum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38019","https://lpsn.dsmz.de/species/scytonema-myochroum"
"Scytonema","myochrous","chorographicum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","51598","https://lpsn.dsmz.de/variety/scytonema-myochrous-chorographicum"
"Scytonema","myochrous","tomentosum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","52314","https://lpsn.dsmz.de/variety/scytonema-myochrous-tomentosum"
"Scytonema","occidentale",NA,"UC 100143","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50605","https://lpsn.dsmz.de/species/scytonema-occidentale"
"Scytonema","ocellatum","capitatum","Figure 7 in Plate III","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50348","https://lpsn.dsmz.de/variety/scytonema-ocellatum-capitatum"
"Scytonema","ocellatum","constrictum","no. 1253","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56230","https://lpsn.dsmz.de/variety/scytonema-ocellatum-constrictum"
"Scytonema","ocellatum","majus","1157","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50079","https://lpsn.dsmz.de/variety/scytonema-ocellatum-majus"
"Scytonema","ocellatum","purpureum","292 c","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50081","https://lpsn.dsmz.de/variety/scytonema-ocellatum-purpureum"
"Scytonema","orientale",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","35024","https://lpsn.dsmz.de/species/scytonema-orientale"
"Scytonema","pachmarhiense",NA,"10A1_PS; MCC 3343","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6668","https://lpsn.dsmz.de/species/scytonema-pachmarhiense"
"Scytonema","papillicapitatum",NA,"SP 188495","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37444","https://lpsn.dsmz.de/species/scytonema-papillicapitatum"
"Scytonema","papuasicum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47346","https://lpsn.dsmz.de/species/scytonema-papuasicum"
"Scytonema","pascheri",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","56833","https://lpsn.dsmz.de/species/scytonema-pascheri"
"Scytonema","planum",NA,"NY 280","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","34293","https://lpsn.dsmz.de/species/scytonema-planum"
"Scytonema","polycystum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39941","https://lpsn.dsmz.de/species/scytonema-polycystum"
"Scytonema","praegnans",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43955","https://lpsn.dsmz.de/species/scytonema-praegnans"
"Scytonema","pratii",NA,"Fig I. A-D,G","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42549","https://lpsn.dsmz.de/species/scytonema-pratii"
"Scytonema","pseudoguyanense",NA,"Figure 3a","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","55189","https://lpsn.dsmz.de/species/scytonema-pseudoguyanense"
"Scytonema","pseudohofmanii","minus","Figure 87","Form; new form; validly published under the ICN (Botanical Code); correct name","55813","https://lpsn.dsmz.de/form/scytonema-pseudohofmanii-minus"
"Scytonema","pseudopunctatum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43395","https://lpsn.dsmz.de/species/scytonema-pseudopunctatum"
"Scytonema","pulchellum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","32299","https://lpsn.dsmz.de/species/scytonema-pulchellum"
"Scytonema","punctatum",NA,"NY 1658","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","32300","https://lpsn.dsmz.de/species/scytonema-punctatum"
"Scytonema","racovitzae",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51655","https://lpsn.dsmz.de/species/scytonema-racovitzae"
"Scytonema","rivulare",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40326","https://lpsn.dsmz.de/species/scytonema-rivulare"
"Scytonema","saleyeriense","indicum","Figure 2,e","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56834","https://lpsn.dsmz.de/variety/scytonema-saleyeriense-indicum"
"Scytonema","samoense",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46897","https://lpsn.dsmz.de/species/scytonema-samoense"
"Scytonema","sanpaulense",NA,"SP 176765","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40493","https://lpsn.dsmz.de/species/scytonema-sanpaulense"
"Scytonema","schmidtii","minus","KUDB-76/2","Form; new form; validly published under the ICN (Botanical Code); correct name","48815","https://lpsn.dsmz.de/form/scytonema-schmidtii-minus"
"Scytonema","seagriefianum",NA,"figurae nostrae 6-9 in tab, 1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44137","https://lpsn.dsmz.de/species/scytonema-seagriefianum"
"Scytonema","siculum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40327","https://lpsn.dsmz.de/species/scytonema-siculum"
"Scytonema","simplex","canthoense","Figure 30","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56098","https://lpsn.dsmz.de/variety/scytonema-simplex-canthoense"
"Scytonema","simplex","majus","Figure 9-11","Form; new form; validly published under the ICN (Botanical Code); correct name","55844","https://lpsn.dsmz.de/form/scytonema-simplex-majus"
"Scytonema","singhii",NA,"1F-PS; MCC 2874","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37407","https://lpsn.dsmz.de/species/scytonema-singhii"
"Scytonema","spirulinoides",NA,"534","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44809","https://lpsn.dsmz.de/species/scytonema-spirulinoides"
"Scytonema","splendens","variabile","Figure 12,e-f","Form; new form; validly published under the ICN (Botanical Code); correct name","55127","https://lpsn.dsmz.de/form/scytonema-splendens-variabile"
